word_category_id,name,difficulty
16,پرش با اسب,2
9,لوزی,2
9,مثلث قائم الزاویه,2
16,اِسلَم دانک,2
16,کوارتر,2
16,رالی,2
4,نوکرتم,1
4,دقیقه نود...,2
11,عمو قناد,2
11,پانته آ بهرام,2
11,بهاره افشاری,2
11,بهار ارجمند,3
11,بهناز جعفری,3
11,امیر کربلایی زاده,2
5,بویان کرکیچ,3
5,مائرو کامورانزی,2
5,فن باستن,3
5,فن در سار,2
5,تیتو ویلانوا,2
5,مهدی بن عطیه,2
5,استیون اولرایش,3
5,مهدی شریفی,3
5,مهدی رجب زاده,3
5,سمیر نصری,3
5,میراندا,2
5,موسی سیسوکو,3
5,ناچو,2
5,محمد الننی,2
5,استون ویلا,2
4,هندونه سر بسته,3
2,پلی اِستور,3
2,کافه بازار,3
2,ماهواره,1
1,حمام ,1
5,تماشاگر,1
9,نظم,1
4,بمب ساعتی,2
4,تریلی اسمشو نمیکشه,3
1,هواپز,2
2,برنامه نویسی,2
2,اینتل,3
2,خازن,2
1,لوله,1
1,وان حمام,1
11,کارلوس کی روش,2
16, گل بال,2
5,فوتبال ۷ نفره,2
16,اِیر بال,2
16,NBA,1
5,سری بی,2
5,گالاتاسرای ,2
5,کوپالیبرتادورس,3
5,Ucl,2
11,استن لی,3
5,رئال سوسیداد,2
2,Cpu,2
2,Gpu,3
8,نون فانتزی,3
11,پرویز پورحسینی,3
11,امین تارخ,3
11,فریبا متخصص,3
11,نیما شعبان نژاد,3
5,اسپانیول,2
5,نیس,2
5,مارسی,2
5,لیون,2
5,نانت,2
5,نیوکاسل,3
5,استوک سیتی,2
5,ضربه سر,3
5,توماس پارتی,2
5,سروش رفیعی,2
5,گری لینه کر,3
5,جورجینیهو,2
5,نبیل فکیر,3
5,جوردن شکیری,2
5,استون بیت آشور,3
5,جولیان درکسلر,2
5,جولیان برنت,3
5,کریستین اریکسن,3
5,گرمیو,3
5,روملو لوکاکو,1
5,راس بارکلی,2
5,خاویر ماسکرانو,2
5,تئو هرناندز,2
5,داماش گیلان,2
5,رئال زاراگوزا,2
16,کشتی چوخه,3
5,اِل کاپیتانو,2
5,سانتر از جناحین,3
5,دایو,2
5,دریبل کشویی,2
5,یک پا دوپا,2
10,دوزنده,2
2,Lcd,1
2,Email,1
2,Led,2
2,Wi-fi,1
2,Bluetooth,1
2,Hotspot,2
2,ویندوز,2
2,لانچر,3
2,رمز دوم,1
2,Google play store,2
2,Fire fox,2
2,Telegram,1
2,Instagram,1
2,C++,3
2,Vpn,1
2,Zip,1
2,Mac,2
2,اسکن,3
2,رم ریدر,2
2,Word,2
2,ردیاب,3
5,المپیکو,2
2,بورد,2
2,ورژن,3
9,مثلثات,2
9,اصل پاسکال,3
16,دوی ۱۰۰ متر,2
16,کنفرانس شرق,3
16,کنفرانس غرب,3
2,حالت پرواز,2
8,خاویار,2
10,راننده بولدوزر,3
2,رام,1
2,فیبر نوری,3
2,Error,1
2,پاورپوینت,2
9,قانون پایستگی جرم,3
9,فشار,1
9,نیرو,2
9,سرعت,1
9,مول,3
5,اریک دایر,2
5,هوگو لوریس,2
16,حلقه لاغری,2
4,مچ گیری,2
5,مهدی ترابی,2
5,رحیم زهیوی,2
5,عبدالله ویسی,2
1,آچار,1
1,زیر دری,2
4,کولاک,2
1,خلال دندان,1
1,زنگ,1
1,زیپ,2
5,حامد لک,1
5,سوشا مکانی,2
10,طلبه,2
2,اسمارت تی وی,3
8,تخم شربتی,2
1,کرکره,1
5,اسپانسر,2
5,لیگ قهرمانان آسیا,2
1,صندلی چوبی,2
5,فورلان,3
5,خاویرزانتی,3
1,نخ دندان,1
5,داور چهارم,2
12,نی انبان,3
1,گیره ,2
8,فینگر فود,2
16,طناب زنی,2
1,قیچی نان بری,2
9,محصل,2
16,نت,1
10,پژوهشگر,2
16,کانو سواری,3
1,لباس زنانه,2
5,اسکار ,2
1,آبمیوه گیری دستی,2
2,دیود,3
10,مربی رباتیک,3
1,تخته نرد,2
5,ساموئل اتوئو,2
8,بستنی زمستانی,2
11,علی مصفا,3
4,حاکم کُتی,3
16,آی کی دو,2
2,مقاومت,3
2,مادربورد,3
2,گیگابایت,2
8,کوفته ژاپنی,3
1,جعبه,1
1,گل پلاستیکی,3
6,خر,1
5,نایب قهرمان,2
5,تکنولوژی خط دروازه,3
5,مدرسه فوتبال,2
1,جا حوله ای,2
8,عرق نعنا,1
8,رولت مرغ,3
8,فرنی,2
8,مسقطی,3
8,قره قوروت,2
8,نون خشک,2
5,حسین کاظمی,3
5,شیش تایی ها,2
5,پاور پلی,3
10,موبایل فروش,2
1,سنجاق,2
1,مَته,1
16,فین شنا,2
16,شنای آزاد,2
16,استارت,1
5,روبینیو,2
1,دکمه,1
10,خرده فروش,2
10,عمده فروش,2
10,کلاه فروش,1
16,استپ هوایی,2
8,ژیگو,3
10,صداگذار,2
1,دیگ,2
1,دیوار کوب,3
5,لوکزامبورگ,3
5,وولسبورگ,1
5,اینتراخت فرانکفورت,2
5,الدوحیل قطر,2
5,هاشمی نسب,3
1,چاه باز کن,2
2,Usb,1
5,لاکازت,2
1,عقربه,1
11,نوبل,1
11,مریلین مونرو,3
11,کیتی پری,3
1,زیلو,2
5,ویکتور موزس,3
10,طراح کفش,3
5,تشویق ایسلندی,2
11,محمد رضا شاه,1
11,پیت بول,2
5,کادر فنی,3
8,آش شیرازی,2
4,بزن قدش,1
9,بخوانیم و بنویسیم,3
9,زنگ خونه,1
12,دو،ر،می،فا,2
1,کارتون,1
2,تلگراف,2
16,بسکت,1
5,دنیل ارزانی,2
5, اشرف حکیمی,2
5,علیرضا فغانی,2
5,واینالدوم,3
5,هندرسون,2
5,ماتیپ,3
5,لالانا,2
11,جمیله شیخی,3
8,خوراک لوبیا,3
8,ساندویچ فیله,3
5,کوپا دل ری,3
1,قوطی کبریت,2
8,کنسرو مخلوط,3
5,جاشوا کیمیچ,2
5,لوپتگی,2
5,دیدیه دشان,2
5,تیته,2
5,اشلی یانگ,3
5,اشلی کول,2
1,یخچال مسافرتی,3
16,باله در آب,3
4,باد گلو,2
10,پاکبان,3
1,مجسمه تزیینی,3
5,عیسی آل کثیر,2
5,بازی جوانمردانه,2
11,علی عبدالمالکی,3
11,علیرضا طلیسچی,3
5,پابلو روسی ,3
5,مایکل لادروپ,3
4,خر زور,2
5,شینجی کاگاوا,2
5,سمیر هاندانویچ,3
5,فولام,2
5,سنت اتین,2
5,زیزو,2
10,هنرپیشه,3
12,بیت,2
1,بشقاب چینی,2
5,قوس هجده قدم,3
5,پیتر کراوچ,2
5,دیوار دفاعی,2
5,ذخیره,2
10,روحانی,2
8,رست بیف,3
11,بزرگ علوی,3
5,سمپدوریا,2
5,پارس جنوبی جم,2
5,شواین اشتایگر,3
5,محمد قاضی,2
5,برانکو ایوانکوویچ,2
5,ضربه ی عقربی,3
5,کوین دی بروین,2
5,کوین گامیرو,3
8,ارده شیره,3
5,دوربین عنکبوتی,2
11,لیلا اوتادی,3
11,حدیث فولادوند,3
11,احمد مهران فر,2
11,نگار جواهریان,2
5,هرنان کرسپو,3
11,مونا فرجاد,3
11,مارال فرجاد,3
11,امین زندگانی,2
11,الیکا عبدالرزاقی,3
11,علی اوجی,3
5,ایلکای گوندوگان,3
5,دنیس سوآرز,2
5,لاماسیا,2
16,سنگ نوردی,2
16,مات,1
16,رخ,2
16,قلعه,2
5,الکس آکسلید چمبرلین,3
5,امره چان,2
8,گز,1
5,پاسکاری,2
10,اسباب بازی فروشی,2
8,نقل,1
8,کاکائو ,2
9,دینی,2
9,نگارش,3
9,ماضی التزامی ,3
9,مضاف الیه ,2
9,موصوف,2
9,ماضی مستمر,3
9,نوبت اول,3
9,نوبت دوم,3
9,سهمی,3
9,میانگین ,2
9,تفریق ,2
9,اعداد اعشاری,2
9,اعداد گنگ,3
9,اعداد گویا,3
5,فاینورد,3
5,دنیل روگانی,3
2,بیت کوین,2
8,سرکه بالزامیک,3
11,جرارد پیکه,2
9,لواشک,1
11,نیما شاهرخ شاهی,3
11,پوپک گلدره,3
11,طناز طباطبایی,3
11,سیاوش خیرابی,3
11,الناز حبیبی,3
11,مهتاب کرامتی,2
11,ساره بیات,2
11,نسرین مقانلو,3
11,دانیال حکیمی,3
11,هدایت هاشمی,3
11,مرجانه گلچین,3
11,لیندا کیانی,3
16,توپ چهل تیکه,2
9,نمره,1
9,اجازه ,1
9,خودکار پاک کن ,2
8,پیازچه,2
8,کوفته قلقلی,2
9,خودکار بیک,2
8,زنجبیل,2
1,ساعت شنی,2
9,فلک,2
4,بد دهن,1
9,بابا آب داد,1
9,دارا و سارا,2
16,کاتا,3
16,کیوکوشین,3
16,نانچیکو ,2
16,دراز نشست,1
16,پرس سینه,2
5,گارینچا,3
16,دوپینگ,2
16,ام ام ای,3
5,مالمو,3
10,پرورش ماهی,2
10,محقق,1
1,دست شویی,2
1,زیر لیوانی,2
1,جادستمالی,2
5,مارکوس روخو,1
2,قلم نوری,3
1,نردبان,1
9,پتروس,1
11,یوهان گوته ,3
4,علم یزید ,3
1,تبر,1
1,داس,1
1,بیلچه,2
11,پویا امینی,3
5,سم پائولی,2
10,کافه دار,2
5,سیگوردسون,3
5,پرشیچ,2
5,تیم کهیل,2
5,گری کهیل,3
5,فرزاد آشوبی,3
5,امانوئل پتی,3
2,زنون,2
9,جلسه اولیا و مربیان,2
8,نان برنجی ,2
5,دی اف بی پوکال,2
5,وی اِی آر,2
5,مانشافت,2
5,یواخیم لوو,2
5,گادوین منشا,2
5,مرتضی پور علی گنجی,3
8,شنیسل مرغ,3
11,کامبیز دیرباز,2
11,نگار عابدی,3
11,فاطمه گودرزی,3
4,دوست گرمابه و گلستان,3
2,کنسول بازی,2
5,مسعود شجاعی,2
4,حقیقت تلخِ,3
1,شکلات خوری,2
1,میوه خوری,2
11,مهدی فخیم زاده,2
2,ساعت هوشمند,2
8,پنیر پارمزان,3
8,سالاد فصل,2
4,ناخن خشک,2
11,هادی کاظمی,3
10,ثبت احوال,1
16,اوانتاژ,2
2,شارژ,1
11,وودی آلن,3
4,اصلن یه وضعی,3
4,از عرش تا فرش,2
8,شیرینی دانمارکی,2
4,آقایون داداشام,3
10,دیزاینر,2
10,اوراقچی,3
8,شیر کاکائو ,2
16,کرال جلو,2
8,سیر,2
8,لبو,1
8,سوسک سرخ شده,3
8,سوپ لاکپشت,3
2,پاور,1
11,فیدل‌کاسترو,3
5,ربیچ,3
1,فرش ماشینی,2
5,آرتور ویدال,2
8,راحت الحلقوم,2
10,رانندہ ماشین سنگین ,3
10,کد خدا,1
8,هل,1
16,کارتینگ,2
11,بلال  حبشی,2
10,فرمانده پادگان,3
10,رئیس بانک,2
2,هدفون بیسیم,2
2,تلفن بیسیم,2
11,سروش هیچکس,2
4,چنبره,2
11,هابیل,2
11,بتمن,1
11,محمد مصدق,2
8,نان سیر,3
8,ترشی لیته,2
8,نخودچی,2
8,سرکه,1
8,رشته,1
8,مَویز,2
8,شکلات صبحانه,2
5,خط آفساید,2
5,کارلوس آلبرتو,2
16,محمد علی کلی,2
1,تیله,2
10,رئیس قوه قضائیه ,3
10,بلالی,2
5,مرتضی تبریزی,2
1,چارچوب در,2
2,تابلو برق,3
9,پفک,1
4,زیر میزی,2
11,سید جواد هاشمی,3
5,اور لب,2
2,آی پد,2
2,سوکت,2
11,امیر جدیدی,3
11,کمال تبریزی,3
11,مرضیه برومند,3
5,خط نگه دار,3
8,عدس,1
10,مخترع,1
11,مولوی,2
11,سلطان محمود غزنوی,3
5,کسپر اشمایکل,3
5,ویلفرد زاها,3
11,سوپرمن,1
8,خیارشور,1
11,دنیل ردکلیفت,3
11,هری پاتر,2
5,مس رفسنجان,1
5,سنگر بان,1
5,شاهین بوشهر,3
4,سیچه,3
1,بادکنک,1
16,المپیک زمستانی,2
1,دفترچه بیمه,2
2,آنالوگ,2
5,پرویز مظلومی,2
16,محراب فاطمی,3
2,اچ دی ام ای,2
4,قلنج,1
1,اره,1
5,استویچکف,2
5,خورخه کامپوس,3
11,هاپوکمار,2
11,هومن گامنو,3
11,مدرسان شریف,2
11,سوریلند,3
10,کاشف,1
2,دیسک,2
10,پرورش قارچ,3
5,استقلال خوزستان,2
11,خواجه عبدالله انصاری,3
11,صائب تبریزی,3
8,آش شوربا,3
8,دلمه سیب زمینی,3
8,پیراشکی پیتزایی,3
9,ریاضیات گسسته,3
9,هندسه تحلیلی,3
9,جدول ضرب,1
9,آزمون جبرانی,3
10,مقاله نویس,3
10, ماما,1
10,تراکت پخش کن,3
12,آهنگ مرغ سحر,3
10,معرق کاری,3
10,منبت کاری,3
16,علی وادی,3
1,آکواریوم ,2
12,ماهور,3
1,کانال کولر,2
1,چاپ استیک ,3
1,یخچال ساید بای ساید,2
4,یارو تعطیله,3
1,پله برقی,2
8,مرغ بریان,2
8,شربت آبلیمو,2
4,منگل,3
4,مشنگ,3
8,فلفل سیاه,2
8,ماهی کپور,2
8,سیب زمینی آبپز,2
2,اپل واچ,2
10,تکاور,3
5,لوانته,3
10,مُهر ساز,1
8,سیرترشی,2
10,نعل سازی,3
1,الک,1
5,امیر عابد زاده,2
5,جوردن پیکفورد,3
5,جان استونز,2
5,آندره سیلوا,2
16,لیبرو,3
8,شیر انبه,3
8,اکبر جوجه,2
10,مدیر مهد کودک,2
2,کابل برق,3
5,جادوگر فوتبال,2
1,سطل بازیافت,2
2,ریکاوری,2
2,افلاین,2
2,تراشه,2
9,تخته شاسی,3
1,آنتن,1
1,آنتن رو میزی,3
1,آینه قَدّی,2
1,شیر گاز,2
1,پشه بند,1
1,گلخانه,1
1,پُشت بام,1
1,رخت کن,1
1,هواکش,1
1,دستمال مرطوب,1
11,کامران نجف زاده,3
11,صادق هدایت,2
5,ورزشگاه لوژنیکی,2
5,کازان آرنا,3
8,آش,1
16,پیلاتس,2
8,نان روغنی,3
8,پشمک حاج عبداله,2
11,کیهان کلهر,3
10,مونتاژ کار,3
16,بادی بیلدینگ,2
16,پاس گل,2
1,شعله پخش کن,2
1,کلاسور,2
1,زونکن,2
5,الکساندر نوری,3
5,شزنی,2
5,هافبک چپ,1
2,گوشی هوشمند,2
2,آیفون تصویری,2
10,مشاور بورس,3
4,از تب و تاب افتاده,3
4,از جایی آب خوردن,3
4,از چشم کسی افتادن,2
4,از خیر چیزی گذشتن,3
4,از خر شیطان پیاده شد,3
4,از دل و دماغ افتادن,3
4,از زیرش در رفتن,3
5,لیگ خلیج فارس,2
5,السد قطر,2
5,ژاوی هرناندز,2
5,برازوکا,2
1, کامپیوتر,2
8,دونات,2
8,خوراک بادمجان,3
5,رادوشوویچ,2
4,بابا تو دیگه کی هستی,3
5,زانو بند,1
11,عباس جدیدی,2
1,پیکنیک,2
5,هالک,1
11,لبرون جیمز,2
4,سماق مکیدن,2
4,لش,1
12,تیونر,3
8,کتلت مرغ,3
8,مرغ کنتاکی,3
1,زیر سفره ای,2
5,دایره وسط زمین,2
8,چوب شور,2
11,شهرام حقیقت دوست,3
1,مجله,1
11,وحشی بافقی ,2
11,سعید شایسته,3
11,گُلشیفته,2
9,هم شاگردی,3
1,پرزگیر,2
5,گودین,2
8,چیپس خلالی,2
11,سیلوستر استالونه,3
16,موی تای,2
10,راننده آمبولانس,1
10,مرده کش,3
8,مرغ ترش,2
8,چلوکباب,2
8,کوکتل,2
8,خورشت آلو,2
2,پورت,3
9,ریاضیات,2
5,مهاجم مرکزی,3
5,مهاجم سایه,2
5,پاس کلیدی,2
5,ضربات پنالتی,2
1,مبل تخت شو,2
1,ساک,1
8,تخم بلدرچین,2
5,میثم تیموری,2
1,تُلمبه,1
11,رابعه اسکویی,2
4,حله,2
2,ماوس پد,2
16,ساعد بند,2
11,جان کری,3
2,سنسور,3
2,صفحه کلید,2
2,کابل یو اس بی,2
2,ضبط,1
2,ترازو دیجیتال,2
4,سفسطه,3
4,قمپوز,2
5,جام ملت های آفریقا,3
16,پرش طول,2
16,هاپکیدو,3
5,رسول خطیبی,3
8, چیز کیک,2
16,هندبال ساحلی,2
5,لوییز انریکه,2
11,حمیرا ریاضی,3
5,تیم بادران,3
10,مبل فروشی,2
11,رضا پرستش,3
11,نوید محمدزاده,2
11,روباه مکار,1
11,رمبو,3
11,حسن ریوندی,3
9,کلاس هوشمند,3
9,فرم ثبت نام,2
11,هستی مهدوی,3
8,سرکه سیب,2
8,سرکه انگور,3
1,سوزن نخ کن,2
1,جا شمعی,2
2,سونی اریکسون,2
2,پردازنده,3
2,مگابایت,2
5,بهتاش فریبا,2
4,ناز کردن,2
4,عشوه آمدن,2
5,سول کمپل,3
5,پاتریک ویرا,3
5,آلن شیرر,2
11,جومونگ,1
11,شکیلا,2
10,طراح مد,3
10,مسئول پذیرش,3
1,پارتیشن,3
1,پایه,2
8,میگو پلو,2
1,پازل,1
8,میوه خشک,2
1,جوراب زنانه,2
1,جوراب مردانه,1
10,کارآفرین,2
2,چیپ,2
8,سماق,1
2,لاین,2
8,بستنی نونی,2
4,خروس جنگی,2
2,سگا,1
8,جوجه چینی,2
8,برنج هندی,2
5,الابا,1
5,اتلتیکو مینیِرو,2
5,کاروالیو,3
5,مونشِن گِلادباخ,2
2,پروژکتور,1
9,پانج,1
9,کاور,1
9,پوشه,1
16,تور,1
2,درایور,3
11,نصراله رادش,3
11,رضا داوود نژاد,3
11,محمد علی کشاورز,3
5,مزدک میرزایی,2
5,پیمان یوسفی,2
5,میلاد محمدی,2
5,منصور پورحیدری,2
10,کابینت ساز,2
5,رحمان احمدی,2
8,پودر شربت,3
8,آلوئه ورا,2
8,جوجه با استخوان,3
1,کفش,1
1,کشو لباس,1
1,فر گازی,2
1,فر تو کار,3
8,سمبوسه پیتزایی,3
10,مورخ,3
5,چیچاریتو,2
8,حبه سیر,2
8,کله قند,2
8,سوهان,1
9,دبستان,1
9,مدرسه غیر انتفاعی,2
9,مدرسه دولتی,2
8,لیمو,2
16,عادل غلامی,2
5,ویدا,3
4,مادر فولاد زره,3
4,مرده خوری,3
4,خودتو به اون راه نزن,3
12,موتزارت,3
1,ساعت پاندولی,3
1,پتوبرقی,2
16,واتر اسکی,2
8,کیک بستنی,2
4,آفتابی شد,3
2,وای فای,2
16,گوش گیر شنا,2
1,میز توالت,2
11,شاهین نجفی,2
8,چغندر,2
8,لیمو عمانی,2
1,اِسفَنج,2
1,پیاله,2
9,علامه,2
10,بارکش,2
10,توپ جمع کن,1
11,همایون شجریان,2
2,نینتندو,3
8,پپسی,2
8,ژامبون مرغ,3
10,مامور,2
5,جایگاه ویژه,2
1,مبلمان,1
1,جارو بخار,3
11,یوزارسیف,2
11,تارزان,1
2,نویز گیر,3
2,سوکِت تلفن,3
9,راهیان نور,2
2,اپل ایکس,2
11,سیروس گرجستانی,3
11,سیدجلال حسینی,2
11,سیدمهدی رحمتی,2
5,محسن بنگر,2
5,والدراما,3
1,روزنامه,1
1,پیپ,2
9,علم و ادب,3
5,هوادار ,1
2,رسیور ,2
4,زود پسرخاله شد,2
4,چاخان,3
4,سوکس,1
4,کری خواندن,2
12,کنترباس,3
12,ویولا,3
12,فاگوت,3
8,زیتون سیاه,2
10,سیرک,2
9,خط کش معلم,1
10,گچ بری,2
8,تیلاپیلا,2
8,شکر قهوه ای,2
5,مورینتس,3
1,ایکس باکس,2
1,حوض,1
1,کتیبه پرده,3
1,ٱپن آشپزخانه,2
1,کشو کمد,2
11,رستم دستان,1
8,ترشی کدو,3
5,چرچسف,2
5,چریشف,3
9,ترم,1
9,مردود,2
9,شاگرد اول,1
9,معلمیار,3
8,فیله مرغ,3
2,ام پی تری پلیر,2
8,سس خردل,1
8,ترشی کلم,3
8,هفت ترشی,3
8,ترشی بادمجان,2
8,رب انار,2
8,رب گوجه فرنگی,2
8,کنسرو لوبیا,2
8,ترشی فلفل,2
11,باب راس,3
2,نگاتیو,3
10,مهندس نرم افزار,3
10,سرکارگر,2
10,افسر پلیس,3
8,کالباس,1
8,نان,1
1,جا تخم مرغی ,2
1,یخ ساز,2
1,سطل برنج,3
1,غذا ساز,3
1,خرد کن دستی ,3
1,خرد کن برقی,2
8,زیتون پرورده,2
10,مشاوره حقوقی,3
8,نان محلی,3
10,کادر بیمارستان,3
10,کادر تیمارستان,3
10,مدیر تیمارستان,2
10,ناظر اجرایی,3
10,رئیس قوه مجرئیه,3
10,رئیس دیوان عالی کشور,3
9,پایان ترم,2
9,سرگروه,2
9,خودنویس,2
9,دیپلم,2
9,سیکل ,2
9,مدرک,1
9,ریز نمرات,3
9,تصحیح,2
11,حمید ماهی صفت,3
11,سوسانو,1
1,دزدگیر,2
5,هری کیول,2
1,میوه پلاستیکی,3
5,مجید جلالی,3
5,معین عباسیان,3
8,پف فیل,2
5,کوکلین,3
2,پی اس ۴,2
2,پی اس پی,3
10,جوشکاری زیر اب,3
10,پلیس+۱۰,2
4,دهن کسی کف کردن,3
4,خیطه بابا,3
5,بکش زیرش,2
5,گل کوچیک,2
2,ژیرسکوپ,3
2,Nfc,3
2,اینفرارد,3
2,ایرپاد,3
2,چاپگر لیزری,3
5,پیرس,2
5,دیوید سیمن,2
5,ردینگ,2
5,ماکلله,3
11,نیکولاس کیج,3
9,سنجاق ته گرد,3
11,علیرضا قربانی,3
5,دیناموکیف اوکراین,2
8,پنیر پیتزا,2
8,خامه عسل,2
2,خانه هوشمند,3
4,سگ دو زدن,2
4,شاخ درآوردن,1
10,کارمند راهسازی,3
1,مبل چرم,2
5,الکس ساندرو,2
2,Xbox360,2
11,سفید برفی,2
2,دکمه شاتر,3
5,دنی رز,3
2,گلکسی اس 9,3
2,کاترپیلار,3
8,هویچ بستنی,2
8,میگو پفکی,3
9,برگه امتحان,1
1,دماسنج,1
8,بستنی سنتی,2
10,مرزبان,1
8,ماهی شور,2
5,دونگا,2
5,بلوگرانو,3
5,محمد فنایی,3
1,سونا,1
8,انگشت پیچ,3
8,خاگینه,2
2,Cisco,3
2,C#,3
2,C +,2
2,Php,3
2,Protocol,3
16,کوبیاک,3
16,زایتسف,2
16,سید محمد موسوی,2
12,لایت,2
4,نوش جان,1
1,سبزی خورد کن,2
4,کف کسی بریدن,3
4,صفاسیتی,3
9,پشت کنکوری ,2
9,دیپلم ردی,2
4,جگرتو بخورم,3
1,دوشاخه ,1
11,محمد رضا حیاتی ,3
12,موزیسین,2
5,محمد سیانکی,2
5,رضا جاودانی,3
5,پل اسکولز,2
5,نیکولاس آنلکا,3
5,مارسل دسایی,3
5,زامبروتا,3
2,بایوس,3
10,استارت آپ,3
9,کتاب زمین شناسی,2
8,انجیر خشک,3
8,توت خشک,2
10,ترشی فروش,2
8,شربت,1
10,نَمَد فروش,3
4,لب شتری,2
8,نون پنیر سبزی,2
8,تخم مرغ آب پز,2
9,راه پله,1
9,مداد شمعی,2
11,منوچهر نوذری,2
11,فرامرز قریبیان,3
11,یوسف صیادی,3
11,لعیا زنگنه,3
5,جام ژول ریمه,3
11,مجید خراطها,2
11,بهنام صفوی,3
5,۹۰ دقیقه,2
9,دارالفنون,2
11,حمید استیلی,2
10,داروغه,3
16,کایاک,3
16,تیم ملی,2
1,زیر پایی,2
5,داور خط نگهدار,3
12,تمپک,1
2,هوش مصنوعی,2
2,حسگر انگشت,3
5,جانواریو,3
2,کیلو بایت,3
2,Shazam,2
5,محمد نوازی,3
5,فرزاد حاتمی,3
5,فرزاد مجیدی,2
8,شیرینی نارنجکی ,3
11,ایرج میرزا,2
11,هویدا,3
11,بختیار,2
11,بنی صدر,2
1,پیچ گوشتی چهار سو,2
8,بیسکویت مادر,2
9,برگه a3,2
5,سعید عزت اللهی,2
2,سیبچه,3
2,عینک سه بعدی,2
9,زنگ زلزله,2
11,الکاپو,3
9,معلم هندسه,2
9,علوم انسانی,2
11,کیم جونگ اون,2
16,معنوی نژاد,3
8,گوشت قرمز,2
8,ازگیل,3
8,قیسی,2
1,قاشق و چنگال,1
1,علاءالدین,2
1,اتو مو,1
1,دبه,2
4,بزن در رو,3
4,راه در رو,3
5,دستکش طلایی,2
5,مدرک مربیگری,3
11,پلنگ صورتی,2
5,دل بوسکه,1
5,زلاتکو کرانچار,1
1,چسب رازی,2
5,ماریو مانژوکیچ,2
5,روی پاتریسیو,2
5,ساندرلند,3
16,سعید عبدولی,3
16,ورزش های ابی,2
5,جکسون مارتینز,2
10,تپسی,2
1,مدادشمعی,2
1,توستر,1
2,Html,3
2,بلو ری,3
2,فلاپی,2
5,دینامو زاگرب,2
5,هیگوییتا,2
4,روزگار کج مدار,3
5,چمن مصنوعی,2
1,طناب,1
5,پاطلایی,2
16,فیتنس,2
4,خیابون متر کردن,3
4,دور زدن,1
4,زیرزبان کشی,3
4,نم پس نمیده,3
4,لقمه دهنت نیست,3
16,خطای تور,2
4,بی چشم و رو,3
5,آدریانو,3
5,فیلیپ لام,2
5,بیژن ذوالفقارنسب,3
2,ایفون x,2
11,ابراهیم تاتلیس,2
11,شهرام ناظری,3
5,ضربه والی,3
5,مارک بوسنیچ,2
5,دالیچ,2
4,مفت خور,2
11,آقای دوربینی,2
5,اِسماعیل شَریفات,2
5,عبدالله کرمی,3
11,آتنه فقیه نصیری,3
1,پاتختی,2
8,ترشک,2
11,محمد حسن معجونی,3
16,احسان قائم مقامی,2
5,محسن ترکی,2
11,الهه حصاری,3
5,اورتگا,2
5,یوری ژورکائف,2
5,پاشازاده,3
5,کاملی مفرد,3
2,دماسنج ,1
16,چوب گلف,2
16,خرک,2
8,ذرت بوداده,2
5,ایران جوان بوشهر,2
4,سیر تا پیاز,2
4,وای مامان سوسک,3
8,چنجه,2
8,شیربلال,2
5,مونیر الحدادی,2
5,تدی شرینگهام,3
5,امیل هسکی,2
5,یاپ استام,3
5,گسترش فولاد تبریز,3
5,ماشین سازی تبریز,2
4,چشمت بی بلا,3
5,مک منه من,2
5,شیباساکی,3
9,مدرک تحصیلی,2
16,دفاع شخصی,2
5,سامی خدیرا,2
4,تخس,3
16,استاد بزرگ,2
5,ژِردان شَکیری,2
11,سوفیا لورن,3
16,فوتبال خیابانی,2
5,انزو زیدان,2
11,عبید زاکانی,3
11,بابا طاهر عریان,2
11,جابر ابن حیان,3
10,تخیله فاضلاب,3
5,V.a.r,2
11,محسن نامجو,3
5,امیرحسین صادقی,3
5,حنیف عمران زاده,2
9,خلاقیت,3
9,گروه,1
9,سالن اجتماعات,3
9,معاون تربیتی,3
9,مربی ورزش,2
9,دکه,1
11,علیرضا فقانی,2
4,انگل جامعه,3
5,حسین بادامکی,2
8,شکلات داغ,2
16,سرمربی,2
5,رادامل فالکائو,1
11,زیبا بروفه,3
1,جا کنترلی,2
10,زنبورداری,2
10,گاو داری,2
10,گلخانه دار,3
1,کابینت ام دی اف,2
5,جسی لینگارد,3
11,سپند امیر سلیمانی,2
11,کمند امیر سلیمانی,2
11,حمید عسکری,3
4,تیرت به سنگ خورد,3
4,هلو بیا تو گلو,2
5,گرانادا,2
5,کوکه,3
5,آمرابات,3
16,پشت خط زن,3
10,کارمند بهزیستی,3
11,سینا ولی اللّه,3
5,اینسینیه,2
11,کلئوپاترا,3
11,سینوهه,2
2,هندزفری بلوتوثی,2
2,صفحه نمایش,3
2,شارژر بیسیم,3
2,هدفون بلوتوثی,3
2,هارد اس اس دی,3
11,مایکل اسکافیلد ,2
11,حسین تهی,2
8,ویفر,2
16,بزکشی,3
10,متخصص زنان,3
4,پاشنه در خونه را کند,3
4,دود ازکنده بلند میشه,2
5,سوپر واکنش,2
4,دل نازک بودن,3
16,تنیس ویمبلدون ,3
1,آلومینیوم ,2
9,حجاب ,1
9,کره جغرافیایی,3
11,مه لقا باقری,3
11,آنشِرلی,2
8,کیک صبحانه,2
16,میکاسا,3
5,ورزشگاه امام رضا,2
5,ورزشگاه تختی,3
5,ورزشگاه غدیر,2
5,ورزشگاه یادگار امام,2
